contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry
SPY250912C00530000,2025-09-03 19:00:47+00:00,530.0,111.48,125.97,129.04,0.0,0.0,17.0,33,1.6967788598632816,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00535000,2025-09-11 14:30:58+00:00,535.0,120.92,121.03,124.14,2.909996,2.4658892,2.0,10,1.6591813916015625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00540000,2025-09-11 13:51:42+00:00,540.0,114.49,117.67,117.86,6.6399994,6.1566987,1.0,159,0.8906260937499999,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00545000,2025-09-05 13:48:58+00:00,545.0,106.94,111.04,114.14,0.0,0.0,1.0,3,1.5361351318359375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00550000,2025-09-11 14:27:38+00:00,550.0,105.99,105.91,109.14,4.079994,4.0035267,2.0,64,1.4751002807617186,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00555000,2025-09-05 13:40:07+00:00,555.0,100.98,100.98,104.05,3.8100052,3.9209688,3.0,9,1.39453427734375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00560000,2025-09-09 17:32:07+00:00,560.0,89.68,95.84,99.15,0.0,0.0,1.0,31,1.354983693847656,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00565000,2025-09-05 19:07:36+00:00,565.0,82.0,90.85,94.21,0.0,0.0,8.0,54,1.306155812988281,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00570000,2025-09-10 13:36:18+00:00,570.0,83.91,87.53,87.82,0.0,0.0,2.0,1596,0.773439765625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00575000,2025-09-11 13:52:00+00:00,575.0,80.02,81.06,84.06,2.369995,3.0521507,2.0,15,1.1567424975585938,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00580000,2025-09-11 17:35:18+00:00,580.0,77.74,77.69,77.89,5.7699966,8.017224,26.0,108,0.648441015625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00585000,2025-09-11 16:38:14+00:00,585.0,72.27,71.0,74.23,4.2699966,6.279407,2.0,61,1.0659226391601564,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00590000,2025-09-11 18:17:53+00:00,590.0,67.45,65.98,69.07,5.0599976,8.1102705,172.0,78,0.9787599780273439,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00593000,2025-09-10 14:59:39+00:00,593.0,60.91,62.95,66.18,0.0,0.0,1.0,1,0.9604496142578124,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00595000,2025-09-10 19:56:01+00:00,595.0,57.71,62.69,62.89,0.0,0.0,183.0,204,0.5293015820312501,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00597000,2025-09-05 14:03:35+00:00,597.0,53.82,59.06,62.24,0.0,0.0,1.0,1,0.9206550903320312,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00600000,2025-09-11 15:47:09+00:00,600.0,57.62,57.65,57.83,4.869999,9.232225,14.0,391,0.5312546875,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00601000,2025-09-10 15:00:09+00:00,601.0,52.85,55.08,58.15,0.0,0.0,1.0,1,0.858399853515625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00603000,2025-09-10 19:44:16+00:00,603.0,48.71,53.03,56.19,0.0,0.0,2.0,4,0.8398453515625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00604000,2025-09-05 16:30:47+00:00,604.0,42.45,52.02,55.25,0.0,0.0,2.0,5,0.8359391406249999,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00605000,2025-09-11 18:17:07+00:00,605.0,52.65,52.74,52.85,5.890003,12.596243,6.0,236,0.5029346582031251,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00606000,2025-09-11 15:46:55+00:00,606.0,51.33,49.88,53.25,4.9100037,10.577346,1.0,4,0.8110370458984374,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00607000,2025-09-10 20:01:42+00:00,607.0,45.65,48.96,52.16,0.0,0.0,2.0,20,0.7863790893554687,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00608000,2025-09-11 18:09:14+00:00,608.0,49.53,47.88,51.2,3.9199982,8.594603,9.0,56,0.7795432202148438,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00609000,2025-09-11 14:26:53+00:00,609.0,48.55,47.11,50.2,3.209999,7.079839,2.0,13,0.7670921728515626,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00610000,2025-09-11 17:36:00+00:00,610.0,47.55,47.65,47.86,4.549999,10.581394,23.0,123,0.46582565429687506,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00611000,2025-09-11 13:49:06+00:00,611.0,43.74,45.09,48.26,1.6500015,3.9201746,6.0,27,0.7502466381835937,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00612000,2025-09-10 19:28:23+00:00,612.0,39.43,43.89,47.17,0.0,0.0,9.0,61,0.7260769580078125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00613000,2025-09-10 19:47:15+00:00,613.0,41.43,42.91,46.21,2.709999,6.9989643,1.0,27,0.7187528125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00614000,2025-09-10 19:56:23+00:00,614.0,40.5,41.91,45.21,1.6300011,4.193468,1.0,20,0.7063017651367188,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00615000,2025-09-11 17:22:46+00:00,615.0,42.58,42.74,42.85,5.010002,13.335114,23.0,222,0.41602146484374997,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00616000,2025-09-11 15:48:18+00:00,616.0,41.39,39.97,43.21,5.5699997,15.549973,3.0,92,0.6813996704101564,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00617000,2025-09-10 16:10:57+00:00,617.0,36.69,38.9,42.28,0.0,0.0,4.0,19,0.6772493212890626,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00618000,2025-09-10 14:35:16+00:00,618.0,36.14,39.75,39.9,0.0,0.0,2.0,151,0.414068359375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00619000,2025-09-10 19:52:28+00:00,619.0,33.95,36.9,40.21,0.0,0.0,6.0,93,0.6435582519531251,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00620000,2025-09-11 16:48:46+00:00,620.0,37.53,37.74,37.93,5.8199997,18.353832,37.0,2186,0.407232490234375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00621000,2025-09-10 17:15:50+00:00,621.0,32.47,36.74,36.87,0.0,0.0,4.0,205,0.37305314453125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00622000,2025-09-11 18:31:39+00:00,622.0,35.6,35.79,35.9,5.029999,16.454037,10.0,176,0.37695935546875,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00623000,2025-09-11 17:05:38+00:00,623.0,34.25,34.76,34.88,5.3099995,18.348305,5.0,268,0.35986968261718744,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00624000,2025-09-11 16:58:17+00:00,624.0,33.51,33.77,33.88,6.9299984,26.072227,2.0,289,0.3505924316406249,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00625000,2025-09-11 18:18:17+00:00,625.0,32.64,32.74,32.9,5.6399994,20.888887,29.0,338,0.34961587890624996,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00626000,2025-09-10 19:50:48+00:00,626.0,26.47,31.76,31.93,0.0,0.0,13.0,121,0.3505924316406249,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00627000,2025-09-11 17:42:39+00:00,627.0,30.55,30.68,30.87,5.6799984,22.838753,139.0,391,0.3193427441406249,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00628000,2025-09-11 16:14:16+00:00,628.0,29.76,29.69,29.89,5.4300003,22.318127,2.0,220,0.31836619140624994,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00629000,2025-09-11 17:25:41+00:00,629.0,28.76,28.76,28.95,5.42,23.221937,1.0,214,0.32813171874999997,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00630000,2025-09-11 18:46:52+00:00,630.0,27.78,27.77,27.88,5.17,22.865988,272.0,683,0.295905478515625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00631000,2025-09-11 15:48:51+00:00,631.0,26.79,26.77,26.86,5.200001,24.085228,26.0,352,0.27930408203124996,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00632000,2025-09-11 17:42:41+00:00,632.0,25.65,25.87,25.97,5.8999996,29.873415,122.0,464,0.3042061767578125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00633000,2025-09-11 18:47:49+00:00,633.0,24.76,24.77,24.89,4.1900005,20.369473,20.0,176,0.27149166015625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00634000,2025-09-11 16:49:31+00:00,634.0,23.51,23.83,23.92,5.6100006,31.340786,54.0,511,0.27149166015625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00635000,2025-09-11 18:46:52+00:00,635.0,22.81,22.81,22.91,6.5,39.85285,173.0,2570,0.25879647460937505,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00636000,2025-09-11 18:17:07+00:00,636.0,21.71,21.79,21.9,6.199999,39.9742,34.0,1063,0.24658956542968752,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00637000,2025-09-11 17:54:14+00:00,637.0,20.49,20.89,20.98,6.04,41.79931,20.0,1598,0.2563550927734375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00638000,2025-09-11 18:48:10+00:00,638.0,19.81,19.8,19.9,5.3899994,37.378635,21.0,980,0.22705851074218747,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00639000,2025-09-11 15:53:18+00:00,639.0,18.87,18.85,18.97,5.8100004,44.486988,54.0,931,0.23389437988281248,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00640000,2025-09-11 18:45:56+00:00,640.0,17.84,17.84,17.94,4.99,38.83268,427.0,5434,0.2172929833984375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00641000,2025-09-11 18:15:52+00:00,641.0,16.83,16.82,16.92,5.2799997,45.714287,141.0,1503,0.20288883056640622,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00642000,2025-09-11 18:38:18+00:00,642.0,15.59,15.87,15.95,4.59,41.727272,144.0,1317,0.1992267578125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00643000,2025-09-11 18:43:07+00:00,643.0,14.78,14.85,14.94,4.88,49.29293,152.0,2360,0.1870198486328125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00644000,2025-09-11 18:37:16+00:00,644.0,13.66,13.8,13.89,4.21,44.550266,273.0,3221,0.16651224121093755,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00645000,2025-09-11 18:47:27+00:00,645.0,12.88,12.84,12.91,4.7799997,59.01234,1667.0,6341,0.1606529248046875,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00646000,2025-09-11 18:44:27+00:00,646.0,11.9,11.8,11.89,4.7,65.27778,502.0,6139,0.14649291015625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00647000,2025-09-11 18:48:34+00:00,647.0,10.89,10.96,11.04,4.4400005,68.83722,849.0,4182,0.1601646484375,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00648000,2025-09-11 18:48:51+00:00,648.0,9.88,9.92,10.0,4.33,78.01801,1349.0,4624,0.143563251953125,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00649000,2025-09-11 18:44:42+00:00,649.0,8.9,8.96,9.02,4.1399994,86.97477,1389.0,6297,0.13477427734375003,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00650000,2025-09-11 18:50:31+00:00,650.0,8.0,7.97,8.03,4.05,102.53166,3403.0,14606,0.12427633544921876,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00651000,2025-09-11 18:39:19+00:00,651.0,6.83,6.98,7.06,3.58,110.15385,3227.0,5460,0.11560942993164064,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00652000,2025-09-11 18:50:27+00:00,652.0,6.1,6.11,6.14,3.51,135.0,20641.0,23650,0.11084873535156249,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00653000,2025-09-11 18:50:11+00:00,653.0,5.2,5.14,5.18,3.1599998,154.90196,8005.0,9074,0.10083906982421875,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00654000,2025-09-11 18:50:12+00:00,654.0,4.31,4.26,4.31,2.78,181.69936,21278.0,8383,0.09632251342773437,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00655000,2025-09-11 18:50:01+00:00,655.0,3.4,3.42,3.45,2.27,200.88493,42984.0,13834,0.0898528515625,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00656000,2025-09-11 18:50:08+00:00,656.0,2.65,2.62,2.65,1.8600001,244.73694,43355.0,7432,0.08393250061035158,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00657000,2025-09-11 18:50:53+00:00,657.0,1.84,1.85,1.86,1.29,234.54543,59021.0,7941,0.07496042236328126,True,REGULAR,USD,SPY,2025-09-12
SPY250912C00658000,2025-09-11 18:50:53+00:00,658.0,1.25,1.23,1.24,0.88,237.83783,43410.0,5866,0.07007765869140625,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00659000,2025-09-11 18:50:31+00:00,659.0,0.78,0.78,0.79,0.53999996,215.99994,28107.0,5410,0.06800248413085938,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00660000,2025-09-11 18:50:43+00:00,660.0,0.44,0.44,0.45,0.29,181.25,50590.0,16767,0.06531696411132812,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00661000,2025-09-11 18:48:10+00:00,661.0,0.23,0.22,0.23,0.14,155.55554,24767.0,9992,0.0629976513671875,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00662000,2025-09-11 18:49:39+00:00,662.0,0.11,0.1,0.11,0.05,83.333336,21613.0,5985,0.06202109863281251,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00663000,2025-09-11 18:49:24+00:00,663.0,0.05,0.04,0.05,0.010000002,25.000004,6340.0,4294,0.06153282226562501,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00664000,2025-09-11 18:47:38+00:00,664.0,0.03,0.03,0.04,0.01,50.0,3572.0,2387,0.06836869140625002,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00665000,2025-09-11 18:48:41+00:00,665.0,0.02,0.02,0.03,0.0,0.0,2772.0,8750,0.07373973144531251,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00666000,2025-09-11 18:47:20+00:00,666.0,0.01,0.01,0.02,-0.01,-33.333336,3480.0,2720,0.07715766601562501,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00667000,2025-09-11 18:31:36+00:00,667.0,0.01,0.01,0.02,0.0,0.0,240.0,1507,0.08594664062500001,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00668000,2025-09-11 18:45:47+00:00,668.0,0.01,0.0,0.01,-0.01,-50.0,795.0,2153,0.08594664062500001,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00669000,2025-09-11 15:35:17+00:00,669.0,0.01,0.0,0.01,0.0,0.0,214.0,4090,0.0937590625,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00670000,2025-09-11 18:08:50+00:00,670.0,0.01,0.0,0.01,0.0,0.0,71.0,9608,0.09961837890625,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00675000,2025-09-11 18:19:32+00:00,675.0,0.01,0.0,0.01,0.0,0.0,5.0,10618,0.13477427734375003,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00680000,2025-09-11 14:30:06+00:00,680.0,0.01,0.0,0.01,0.0,0.0,2.0,10657,0.16797707031250003,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00685000,2025-09-10 16:08:15+00:00,685.0,0.01,0.0,0.01,0.0,0.0,1.0,4752,0.20313296874999998,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00690000,2025-09-05 16:19:06+00:00,690.0,0.01,0.0,0.01,0.0,0.0,42.0,1216,0.23438265625,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00695000,2025-09-05 15:36:12+00:00,695.0,0.01,0.0,0.01,0.0,0.0,10.0,139,0.26563234375,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00700000,2025-09-10 18:57:48+00:00,700.0,0.01,0.0,0.01,0.0,0.0,1.0,1011,0.29688203124999996,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00705000,2025-09-10 14:15:06+00:00,705.0,0.01,0.0,0.01,0.0,0.0,1.0,45,0.32813171874999997,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00710000,2025-08-12 17:52:47+00:00,710.0,0.04,0.0,0.01,0.0,0.0,,1,0.35938140625,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00715000,2025-08-26 17:51:50+00:00,715.0,0.02,0.0,0.01,0.0,0.0,2.0,248,0.38672488281249995,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00720000,2025-09-04 16:32:19+00:00,720.0,0.01,0.0,0.01,0.0,0.0,1.0,69,0.414068359375,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00725000,2025-08-25 19:02:54+00:00,725.0,0.01,0.0,0.01,0.0,0.0,1.0,205,0.445318046875,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00730000,2025-09-03 19:35:17+00:00,730.0,0.01,0.0,0.01,0.0,0.0,7.0,259,0.4687553125,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00735000,2025-09-05 16:19:19+00:00,735.0,0.02,0.0,0.01,0.0,0.0,50.0,50,0.500005,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00740000,2025-08-13 13:30:43+00:00,740.0,0.01,0.0,0.01,0.0,0.0,100.0,201,0.500005,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00745000,2025-09-03 20:06:31+00:00,745.0,0.01,0.0,0.01,0.0,0.0,2.0,232,0.5312546875,False,REGULAR,USD,SPY,2025-09-12
SPY250912C00750000,2025-08-20 13:42:00+00:00,750.0,0.02,0.0,0.01,0.0,0.0,2.0,523,0.5468795312500001,False,REGULAR,USD,SPY,2025-09-12
