contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry
QQQ250912P00580000,2025-09-11 18:50:26+00:00,580.0,0.48,0.47,0.48,-2.03,-81.2,33142.0,6919,0.11426666992187501,False,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00581000,2025-09-11 18:49:36+00:00,581.0,0.6,0.61,0.62,-2.3000002,-79.31035,14317.0,2499,0.1088956298828125,False,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00582000,2025-09-11 18:50:21+00:00,582.0,0.77,0.77,0.79,-2.58,-77.01493,31696.0,2446,0.10267010620117187,False,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00583000,2025-09-11 18:50:22+00:00,583.0,1.0,1.0,1.01,-2.9,-74.35897,34566.0,1779,0.09607837524414065,False,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00584000,2025-09-11 18:50:59+00:00,584.0,1.33,1.32,1.33,-3.02,-69.58525,41854.0,1263,0.09107354248046876,False,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00585000,2025-09-11 18:50:43+00:00,585.0,1.68,1.7,1.72,-3.3900003,-66.86391,21473.0,1098,0.08472594970703126,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00586000,2025-09-11 18:49:37+00:00,586.0,2.19,2.17,2.19,-3.69,-62.7551,3746.0,67,0.07593697509765626,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00587000,2025-09-11 18:50:17+00:00,587.0,2.77,2.73,2.76,-5.3799996,-66.01227,1610.0,44,0.06311972045898437,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00588000,2025-09-11 18:50:16+00:00,588.0,3.5,3.48,3.56,-4.55,-56.52174,2026.0,113,0.053964538574218755,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00589000,2025-09-11 18:49:32+00:00,589.0,4.4,4.23,4.46,-4.94,-52.890793,566.0,55,1.0000000000000003e-05,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00590000,2025-09-11 18:37:53+00:00,590.0,5.65,4.91,5.56,-3.5499997,-38.586952,818.0,678,0.07691352783203126,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00591000,2025-09-11 17:40:41+00:00,591.0,6.5,6.13,6.63,-5.2799997,-44.82173,112.0,505,0.10181562255859375,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00592000,2025-09-11 17:47:28+00:00,592.0,8.05,7.1,7.63,-1.0500002,-11.538463,89.0,9,0.11353425537109374,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00593000,2025-09-11 15:34:40+00:00,593.0,8.32,8.17,8.67,-20.04,-70.66291,60.0,4,0.13233289550781252,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00594000,2025-09-11 17:50:30+00:00,594.0,9.72,9.04,9.65,-3.3599997,-25.68807,314.0,51,0.14038945556640625,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00595000,2025-09-11 16:49:26+00:00,595.0,10.72,10.03,10.62,-4.1399994,-27.860023,138.0,29,0.145516357421875,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00600000,2025-09-11 17:59:52+00:00,600.0,15.72,15.19,15.68,-3.6799994,-18.969069,130.0,30,0.2133867724609375,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00605000,2025-09-11 15:16:50+00:00,605.0,20.59,20.04,20.43,-3.0499992,-12.901859,541.0,1,1.0000000000000003e-05,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00610000,2025-09-11 17:47:06+00:00,610.0,25.74,25.03,25.54,-10.820002,-29.595188,698.0,1,0.257819921875,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00615000,2025-08-13 20:14:21+00:00,615.0,34.6,28.79,32.15,0.0,0.0,1.0,0,0.5988809643554689,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00625000,2025-08-22 15:05:27+00:00,625.0,51.37,38.82,42.46,0.0,0.0,2.0,0,0.7629418237304688,True,REGULAR,USD,QQQ,2025-09-12
QQQ250912P00675000,2025-09-10 17:31:36+00:00,675.0,94.19,89.07,92.46,0.0,0.0,146.0,0,0.9248054394531251,True,REGULAR,USD,QQQ,2025-09-12
